SPEC_ID,NAME,RA,DEC,Z,Z_HELIO,Quality
103592,g2151207-231947,327.8361667,-23.32966667,0.070183,0.07016,4
103593,g2150505-230848,327.7103333,-23.14677778,0.007772,0.00775,4
103595,g2148223-225329,327.0930417,-22.89133333,0.092733,0.092709,4
103596,g2149107-223329,327.2945833,-22.558,0.066843,0.06682,4
103597,g2147142-225344,326.8090833,-22.89566667,0.033168,0.033146,4
103598,g2148359-131807,327.1496667,-13.30202778,0.08127,0.081225,4
103599,g2147092-125204,326.7881667,-12.86772222,0.087,0.086955,4
103600,g2146324-135349,326.635125,-13.897,0.061062,0.061018,4
103601,g2147044-133211,326.768125,-13.53630556,0.141195,0.141148,4
103602,g2147361-131058,326.9004167,-13.18272222,0.017981,0.017939,4
103603,g2144034-140309,326.014,-14.05261111,0.065571,0.065527,4
103604,g2143372-135757,325.904875,-13.96577778,0.038026,0.037983,4
103605,g2149382-113803,327.409125,-11.63416667,0.083682,0.083637,4
103607,g2143333-122831,325.8886667,-12.47538889,0.01824,0.018198,4
103608,g2140342-133228,325.1423333,-13.54116667,0.07922,0.079176,4
103609,g2147167-121358,326.8197083,-12.23286111,0.056543,0.056499,4
103610,g2142432-123930,325.680125,-12.65827778,0.04792,0.047877,4
103611,g2142244-123348,325.60175,-12.56327778,0.0489,0.048857,4
103612,g2148471-121408,327.1963333,-12.23561111,0.106215,0.10617,4
103613,g2139598-125015,324.999,-12.83758333,0.107458,0.107412,4
103614,g2144216-121612,326.0901667,-12.26994444,0.067782,0.067738,4
103615,g2139133-122927,324.8053333,-12.49083333,0.127642,0.127596,4
103616,g2142108-115852,325.5450833,-11.981,0.067591,0.067547,4
103617,g2146354-115638,326.6474583,-11.94397222,0.068753,0.068709,4
103618,g2147133-120126,326.80525,-12.02377778,0.048522,0.048479,4
103619,g2146164-113522,326.568125,-11.58936111,0.049592,0.049549,4
103620,g2138014-115036,324.5057917,-11.84325,0.053999,0.053956,4
103621,g2145582-114215,326.4925417,-11.70422222,0.048942,0.048899,4
103622,g2148012-115503,327.0050417,-11.91747222,0.048933,0.04889,4
103623,g2145558-121759,326.482375,-12.29958333,0.057072,0.057029,4
103624,g2147113-105335,326.7969167,-10.89316667,0.059514,0.05947,4
103625,g2145031-112423,326.2627917,-11.40630556,0.049842,0.049799,4
103626,g2138468-110343,324.694875,-11.06188889,0.094962,0.094916,4
103627,g2148071-110100,327.0296667,-11.01672222,0.058884,0.05884,4
103628,g2148080-113024,327.03325,-11.50672222,0.084244,0.0842,4
103629,g2141528-104401,325.4699583,-10.73352778,0.058331,0.058288,4
103630,g2145440-104234,326.4332917,-10.70936111,0.049673,0.049629,4
103631,g2141414-103808,325.4222917,-10.63561111,0.01857,0.018528,4
103632,g2145082-103636,326.2841667,-10.60988889,0.056943,0.056899,4
103633,g2148414-111754,327.172375,-11.29838889,0.082311,0.082267,4
103634,g2144326-102000,326.1359167,-10.33333333,0.056443,0.056399,4
103635,g2145359-103610,326.3997083,-10.60280556,0.066293,0.066249,4
103637,g2144570-101034,326.2375,-10.17602778,0.056093,0.056049,4
103638,g2144334-100128,326.1390833,-10.02452778,0.050542,0.050499,4
103639,g2143425-094652,325.9270417,-9.78102778,0.156587,0.156539,4
103640,g2146020-100939,326.5082917,-10.16094444,0.079081,0.079036,4
103641,g2146258-102435,326.607375,-10.40963889,0.080061,0.080016,4
103642,g2145579-100029,326.4912917,-10.008,0.085154,0.08511,4
103643,g2145046-093559,326.2689583,-9.59975,0.000161,0.00012,4
103644,g2146334-100748,326.63925,-10.12997222,0.057524,0.05748,4
103645,g2147536-101956,326.9732917,-10.33225,0.305254,0.3052,4
103646,g2146584-100555,326.7434167,-10.09855556,0.083805,0.08376,4
103647,g2147499-093739,326.95775,-9.62744444,0.090306,0.090261,4
103648,g2149134-095022,327.3057917,-9.8395,0.083716,0.083671,4
103649,g2149148-093707,327.3115417,-9.61852778,0.034454,0.034411,4
103650,g2149370-094655,327.4040417,-9.78183333,0.080402,0.080358,4
103651,g2149540-095538,327.4750833,-9.92719444,0.036204,0.036161,4
103652,g2151216-092312,327.84,-9.38672222,0.017794,0.017752,4
103653,g2149566-102941,327.486,-10.49475,0.086776,0.086731,4
103654,g2148526-102418,327.2192917,-10.40497222,0.081355,0.081311,4
103655,g2152513-104035,328.2137083,-10.6765,0.082423,0.082379,4
103657,g2151312-100260,327.8801667,-10.04988889,0.127379,0.127332,4
103658,g2154372-091534,328.6550417,-9.25952778,0.078415,0.07837,4
103659,g2154158-092917,328.56575,-9.48805556,0.049967,0.049923,4
103660,g2155173-091752,328.8220417,-9.29775,0.073275,0.07323,4
103661,g2154187-095455,328.5780417,-9.91530556,0.082455,0.08241,4
103662,g2154017-100756,328.5071667,-10.13216667,0.082674,0.08263,4
103663,g2155271-094649,328.8629583,-9.78013889,0.072654,0.07261,4
103664,g2153522-102505,328.467625,-10.41816667,0.060416,0.060373,4
103665,g2156333-095326,329.1389167,-9.89063889,0.084055,0.084011,4
103666,g2156565-095622,329.2354583,-9.93930556,0.079759,0.079714,4
103667,g2155501-101820,328.9585417,-10.30563889,0.081295,0.08125,4
103668,g2157002-101307,329.251,-10.21855556,0.081915,0.081871,4
103669,g2156285-102025,329.1187083,-10.34022222,0.059127,0.059084,4
103671,g2154511-104134,328.71275,-10.69286111,0.059817,0.059773,4
103672,g2158352-105324,329.64675,-10.88991667,0.045567,0.045524,4
103673,g2155104-111057,328.7934583,-11.18244444,0.058836,0.058793,4
103674,g2156516-112632,329.2148333,-11.44216667,0.045226,0.045183,4
103675,g2156236-111412,329.0982917,-11.23658333,0.084118,0.084073,4
103676,g2159201-111900,329.8336667,-11.31675,0.086839,0.086794,4
103677,g2158504-112634,329.709875,-11.44269444,0.087549,0.087504,4
103678,g2153558-115656,328.4825833,-11.94891667,0.049615,0.049572,4
103679,g2158503-114143,329.709625,-11.69525,0.051237,0.051194,4
103680,g2159113-114901,329.797,-11.81686111,0.088779,0.088734,4
103681,g2157357-115147,329.3988333,-11.86302778,0.051147,0.051103,4
103682,g2156479-115949,329.1994167,-11.99683333,0.046606,0.046563,4
103683,g2158373-120755,329.655375,-12.13186111,0.051153,0.05111,4
103684,g2159498-121711,329.957625,-12.28638889,0.043743,0.0437,4
103685,g2155109-120321,328.7955,-12.05569444,0.045262,0.045219,4
103686,g2155398-120102,328.9159167,-12.01725,0.059646,0.059602,4
103687,g2156554-121441,329.2309167,-12.24483333,0.084874,0.084829,4
103688,g2154392-121218,328.663375,-12.20486111,0.077153,0.077108,4
103689,g2156419-123949,329.17475,-12.6635,0.177041,0.176993,4
103690,g2155267-121032,328.8614167,-12.17547222,0.086027,0.085982,4
103691,g2158294-125823,329.6225417,-12.97308333,0.043306,0.043263,4
103692,g2151323-114537,327.8845417,-11.76027778,0.140948,0.140901,4
103693,g2150011-120542,327.5045417,-12.09511111,0.047773,0.04773,4
103694,g2157263-132501,329.3595,-13.41686111,0.059576,0.059532,4
103695,g2153249-124949,328.3537083,-12.83036111,0.058345,0.058301,4
103696,g2153417-131740,328.4235833,-13.29436111,0.049924,0.049881,4
103697,g2153043-131826,328.2678333,-13.30725,0.061521,0.061477,4
103698,g2154017-123139,328.5070417,-12.52755556,0.059745,0.059702,4
103699,g2153109-134205,328.2954583,-13.70147222,0.057594,0.05755,4
103700,g2153056-135131,328.273125,-13.85872222,0.083845,0.0838,4
103701,g2152539-141918,328.2247083,-14.32155556,0.06177,0.061727,4
103702,g2150491-131624,327.7044167,-13.27322222,0.038813,0.03877,4
103703,g2151181-140318,327.8252083,-14.05486111,0.05995,0.059906,4
103704,g2150125-132313,327.5519583,-13.38680556,0.039182,0.03914,4
103705,g2150101-135514,327.542,-13.92041667,0.081984,0.081939,4
103707,g2146281-171732,326.6171667,-17.29216667,0.073253,0.073244,4
103708,g2149228-150906,327.345,-15.15155556,0.063125,0.063116,3
103709,g2149586-144449,327.49425,-14.74686111,0.074303,0.074293,4
103711,g2142160-165750,325.5667083,-16.96375,0.153838,0.153828,4
103712,g2146251-144122,326.60475,-14.68938889,0.037724,0.037716,4
103713,g2142147-162948,325.56125,-16.49666667,0.051512,0.051503,4
103714,g2141116-164526,325.2983333,-16.75727778,0.050971,0.050962,3
103715,g2141278-163227,325.3657917,-16.54077778,0.052211,0.052202,4
103716,g2147456-135604,326.9400833,-13.93452778,0.046046,0.046037,4
103717,g2142017-160304,325.5069167,-16.05108333,0.062442,0.062433,4
103718,g2142529-154922,325.7204167,-15.82272222,0.067212,0.067203,4
103719,g2144048-144628,326.0200833,-14.77455556,0.057923,0.057914,4
103720,g2140279-152457,325.1162083,-15.41575,0.049772,0.049763,4
103721,g2141234-151758,325.3474583,-15.29936111,0.073549,0.07354,4
103722,g2142047-144901,325.5195833,-14.81697222,0.062183,0.062174,4
103723,g2143327-150454,325.8862917,-15.08177778,0.062443,0.062434,4
103724,g2139562-145309,324.984,-14.88572222,0.061502,0.061493,4
103725,g2141225-143652,325.3435833,-14.61452778,0.060992,0.060983,4
103726,g2137329-144139,324.3872083,-14.69405556,0.038261,0.038252,4
103727,g2142015-142656,325.5060417,-14.449,0.049463,0.049454,4
103728,g2140065-144615,325.0270417,-14.77069444,0.062032,0.062023,4
103729,g2139031-142151,324.7627917,-14.36427778,0.059532,0.059523,4
103730,g2141066-142101,325.2775417,-14.35036111,0.074809,0.0748,4
103731,g2139165-140808,324.8186667,-14.13561111,0.061052,0.061043,4
103732,g2140254-141126,325.1056667,-14.19041667,0.059832,0.059823,4
103733,g2140053-135512,325.0222083,-13.91986111,0.061032,0.061023,4
103734,g2142481-140049,325.7005833,-14.01352778,0.038553,0.038544,4
103735,g2141244-140443,325.3515833,-14.07863889,0.060603,0.060594,4
103736,g2144055-140314,326.0229583,-14.05375,0.065364,0.065355,4
103737,g2140334-132043,325.1390833,-13.34527778,0.048933,0.048924,4
103739,g2140212-125822,325.0882083,-12.97275,0.080393,0.080384,4
103740,g2145119-133634,326.2995833,-13.60938889,0.063795,0.063785,4
103742,g2144248-130722,326.1032083,-13.12288889,0.105601,0.105592,4
103743,g2144306-130136,326.1274167,-13.02677778,0.059635,0.059626,3
103744,g2145055-124801,326.2729583,-12.80019444,0.061485,0.061476,4
103745,g2145561-121820,326.4836667,-12.30563889,0.059716,0.059707,4
103746,g2146286-122421,326.619125,-12.40586111,0.047636,0.047627,4
103747,g2148149-131505,327.0620417,-13.25147222,0.017616,0.017607,4
103748,g2147388-123302,326.9117917,-12.55041667,0.105547,0.105537,3
103749,g2148380-124837,327.1585,-12.81019444,0.086353,0.086344,4
103750,g2150450-121151,327.6872917,-12.19736111,0.058468,0.058459,4
103751,g2151185-121709,327.8269583,-12.28577778,0.046898,0.046889,4
103753,g2152168-121703,328.07,-12.28411111,0.087635,0.087626,4
103754,g2152550-122540,328.2290417,-12.42766667,0.085575,0.085566,4
103755,g2151086-130000,327.7859583,-13.00011111,0.076948,0.076939,4
103756,g2153126-121908,328.3023333,-12.31891667,0.086289,0.08628,4
103757,g2152454-123823,328.1889583,-12.63966667,0.061498,0.061489,4
103758,g2152431-130244,328.179625,-13.0455,0.060428,0.060419,4
103759,g2154018-123355,328.5073333,-12.56519444,0.061919,0.06191,4
103760,g2154134-124005,328.555625,-12.66797222,0.059929,0.05992,4
103761,g2154434-124406,328.6806667,-12.73488889,0.045629,0.04562,4
103762,g2153051-132655,328.2712083,-13.44863889,0.059408,0.059399,4
103763,g2153030-133834,328.2625833,-13.64283333,0.058208,0.058199,4
103764,g2154419-133819,328.6744167,-13.63847222,0.060459,0.060449,4
103765,g2154196-140938,328.5814583,-14.16055556,0.041725,0.041716,4
103766,g2153371-135404,328.40475,-13.90119444,0.074138,0.074129,4
103767,g2156201-135459,329.0835417,-13.91633333,0.041979,0.04197,4
103768,g2156213-141508,329.0887083,-14.25208333,0.063489,0.06348,4
103769,g2157271-142012,329.36275,-14.33658333,0.06916,0.06915,4
103770,g2200125-141830,330.051875,-14.30825,0.069521,0.069511,3
103771,g2159140-143336,329.8082917,-14.55991667,0.03862,0.038611,4
103772,g2157518-142713,329.465875,-14.45347222,0.087866,0.087857,4
103773,g2200204-143339,330.084875,-14.56094444,0.069751,0.069741,4
103774,g2149300-140744,327.3750833,-14.129,0.062396,0.062387,4
103775,g2148188-134125,327.07825,-13.69019444,0.062106,0.062097,4
103776,g2158518-145152,329.716,-14.86430556,0.05384,0.05383,4
103777,g2154240-143537,328.5997917,-14.59355556,0.108735,0.108725,4
103779,g2155222-144807,328.8425833,-14.80180556,0.063988,0.063979,4
103781,g2158052-151513,329.5215833,-15.2535,0.070659,0.07065,4
103782,g2152473-142820,328.197125,-14.47208333,0.061737,0.061728,4
103785,g2154492-145837,328.7051667,-14.97694444,0.108758,0.108749,4
103786,g2153251-152458,328.3544167,-15.41597222,0.065384,0.065374,4
103787,g2151419-153149,327.9244167,-15.53025,0.122776,0.122767,4
103788,g2148412-141713,327.1716667,-14.28697222,0.074322,0.074313,4
103791,g2151319-150935,327.8828333,-15.15958333,0.074413,0.074404,4
103792,g2150318-140034,327.6324583,-14.00955556,0.075563,0.075554,4
103793,g2152311-154635,328.129625,-15.77633333,0.065366,0.065357,4
103795,g2151491-154310,327.954375,-15.71947222,0.063986,0.063977,4
103796,g2152459-151823,328.1912917,-15.30638889,0.072157,0.072148,4
103797,g2150381-142130,327.658875,-14.35841667,0.061856,0.061847,4
103798,g2150152-144952,327.5634583,-14.83113889,0.039996,0.039987,4
103799,g2150433-072428,327.6805833,-7.40763889,0.05883,0.058836,4
103800,g2150141-070902,327.5585833,-7.15055556,0.084749,0.084756,4
103801,g2149381-064130,327.4085417,-6.69155556,0.05849,0.058496,4
103802,g2147482-072732,326.9507083,-7.45877778,0.058109,0.058115,4
103803,g2150366-065334,327.652375,-6.89288889,0.09016,0.090166,4
103805,g2146146-074160,326.560625,-7.69991667,0.084898,0.084904,4
103806,g2146379-072202,326.658,-7.36711111,0.084868,0.084874,4
103807,g2146236-071525,326.5984583,-7.25686111,0.088718,0.088724,4
103808,g2147057-065007,326.773875,-6.83516667,0.091025,0.091031,4
103809,g2145050-072428,326.2707083,-7.40769444,0.052817,0.052823,4
103810,g2145422-070337,326.4259167,-7.06019444,0.060078,0.060084,4
103812,g2141563-072838,325.4844583,-7.47719444,0.054016,0.054022,4
103813,g2144084-070825,326.0349167,-7.14025,0.052797,0.052803,4
103814,g2143191-065848,325.8295,-6.98002778,0.051894,0.051899,4
103815,g2143342-064519,325.8923333,-6.75513889,0.071064,0.07107,4
103816,g2145111-062136,326.2962083,-6.36011111,0.052398,0.052404,4
103817,g2144447-060556,326.186125,-6.09883333,0.072705,0.07271,4
103818,g2140275-054945,325.114625,-5.82908333,0.127016,0.127022,4
103819,g2145169-061248,326.3202917,-6.21341667,0.072818,0.072824,3
103820,g2144345-054010,326.143875,-5.66944444,0.086705,0.086711,4
103821,g2142181-053549,325.5754167,-5.59683333,0.119536,0.119543,4
103822,g2141203-052203,325.33475,-5.36758333,0.086847,0.086853,4
103823,g2139285-050938,324.8685417,-5.16052778,0.112712,0.112719,4
103824,g2141542-051419,325.4759583,-5.23855556,0.108827,0.108833,4
103825,g2144436-050545,326.1815,-5.09588889,0.027659,0.027665,4
103827,g2147476-054135,326.9484167,-5.693,0.071636,0.071642,4
103828,g2148087-051526,327.03625,-5.25708333,0.074706,0.074712,4
103829,g2142562-042602,325.73425,-4.43394444,0.060298,0.060304,4
103830,g2143542-043028,325.9758333,-4.50777778,0.053899,0.053905,4
103831,g2144042-045708,326.0172917,-4.95227778,0.058758,0.058764,4
103832,g2142166-035914,325.5691667,-3.98713889,0.099388,0.099394,4
103833,g2145573-043622,326.4887917,-4.60605556,0.081409,0.081415,4
103834,g2146068-043038,326.5282917,-4.51063889,0.103239,0.103245,4
103835,g2148355-045956,327.1480833,-4.99886111,0.06157,0.061576,4
103836,g2145056-033747,326.273125,-3.62983333,0.06882,0.068826,4
103837,g2147559-042549,326.982875,-4.43025,0.06173,0.061736,4
103838,g2147033-030725,326.763625,-3.12369444,0.027201,0.027207,4
103840,g2149074-033247,327.2806667,-3.54644444,0.089721,0.089727,4
103841,g2149325-033453,327.3852917,-3.58147222,0.092251,0.092258,4
103842,g2150206-040411,327.5859583,-4.06966667,0.016672,0.016678,4
103843,g2149574-045031,327.489,-4.84180556,0.054071,0.054077,4
103844,g2152073-031706,328.0302917,-3.28511111,0.065313,0.065319,4
103845,g2145445-052857,326.4355,-5.48247222,0.034299,0.034305,4
103846,g2149494-044010,327.4557083,-4.66952778,0.055091,0.055097,4
103847,g2152023-043321,328.00975,-4.55583333,0.148801,0.148808,4
103848,g2153532-030656,328.4715417,-3.11558333,0.054394,0.0544,4
103849,g2150006-050058,327.5024583,-5.01616667,0.15702,0.157026,4
103850,g2153055-040155,328.2729167,-4.03202778,0.066283,0.066289,4
103851,g2154415-032032,328.6730417,-3.34208333,0.157633,0.15764,4
103852,g2153123-044652,328.3011667,-4.78113889,0.066932,0.066938,4
103853,g2154520-035727,328.7165833,-3.95758333,0.055614,0.05562,4
103854,g2155252-035526,328.8550833,-3.92397222,0.055884,0.05589,4
103855,g2155089-041641,328.7870833,-4.27797222,0.056154,0.05616,4
103856,g2155549-043009,328.9786667,-4.50236111,0.068284,0.06829,4
103857,g2157585-040943,329.4935417,-4.16186111,0.053435,0.053441,4
103858,g2158038-042008,329.5157083,-4.33544444,0.053025,0.053031,4
103859,g2158436-042316,329.6816667,-4.38766667,0.054835,0.054841,4
103860,g2159142-043042,329.8093333,-4.51169444,0.055485,0.055491,4
103861,g2151437-045426,327.9320417,-4.90713889,0.027162,0.027168,4
103862,g2154592-055138,328.7467083,-5.86044444,0.068063,0.068068,4
103863,g2151467-050852,327.9445417,-5.14780556,0.110131,0.110138,4
103864,g2157156-052527,329.315,-5.42416667,0.086444,0.08645,4
103865,g2200577-052146,330.2402083,-5.36288889,0.027096,0.027101,4
103866,g2155165-053347,328.818875,-5.56308333,0.056093,0.056099,4
103867,g2157588-054611,329.4950417,-5.76980556,0.055744,0.05575,4
103868,g2154376-062245,328.6565417,-6.37916667,0.034019,0.034025,4
103869,g2149100-053804,327.2915417,-5.63452778,0.061177,0.061183,4
103870,g2151230-052653,327.8456667,-5.44791667,0.145381,0.145387,4
103871,g2150172-055937,327.5715833,-5.99361111,0.06681,0.066816,4
103872,g2148054-063313,327.0225,-6.5535,0.076035,0.076042,4
103873,g2150520-062552,327.7165833,-6.431,0.05643,0.056436,4
103874,g2154324-063742,328.6350417,-6.62838889,0.068428,0.068434,4
103875,g2148324-060845,327.1347917,-6.14580556,0.05886,0.058866,4
103876,g2149013-052709,327.2552917,-5.45258333,0.05606,0.056066,4
103877,g2150313-052231,327.6304583,-5.37519444,0.055571,0.055577,4
103878,g2155059-062509,328.7747083,-6.41927778,0.034372,0.034378,4
103879,g2156581-065509,329.24225,-6.91927778,0.064123,0.064129,4
103880,g2155404-064355,328.9182917,-6.73205556,0.066612,0.066618,4
103881,g2157343-071922,329.3929583,-7.32280556,0.093009,0.093015,4
103882,g2157337-072729,329.3905,-7.45813889,0.057673,0.057679,4
103883,g2152310-065142,328.1293333,-6.86152778,0.058611,0.058617,4
103884,g2155327-065409,328.8863333,-6.90238889,0.102722,0.102728,4
103885,g2157294-074744,329.3725417,-7.79566667,0.057642,0.057648,4
103886,g2154458-072029,328.6908333,-7.34141667,0.059548,0.059554,4
103887,g2154480-074329,328.6997917,-7.72483333,0.059641,0.059647,4
103888,g2153051-071107,328.271125,-7.18522222,0.058581,0.058587,4
103889,g2153196-072960,328.3317083,-7.49988889,0.034461,0.034467,4
103890,g2152373-070648,328.155375,-7.11327778,0.16616,0.166166,4
103891,g2152213-071946,328.0887083,-7.32936111,0.181149,0.181156,4
103892,g2151250-075756,327.854,-7.96552778,0.05901,0.059016,4
103894,g2148168-345632,327.070125,-34.94202778,0.124852,0.124861,3
103895,g2150080-335621,327.5332917,-33.93908333,0.115903,0.115912,3
103896,g2147286-343422,326.8689583,-34.57286111,0.038144,0.038152,4
103897,g2145580-344854,326.4909167,-34.81588889,0.016836,0.016843,4
103898,g2149368-334604,327.403125,-33.76772222,0.079241,0.079249,3
103899,g2155295-323938,328.8727083,-32.6605,0.090711,0.090719,3
103900,g2146512-341236,326.7132083,-34.21011111,0.029097,0.029105,3
103901,g2145117-341415,326.298625,-34.23738889,0.020023,0.02003,3
103902,g2144351-340703,326.146125,-34.11741667,0.053904,0.053912,4
103904,g2143019-341758,325.7580417,-34.29944444,0.038643,0.03865,4
103905,g2142077-342215,325.53225,-34.37075,0.016865,0.016872,4
103906,g2148183-320823,327.0763333,-32.13977778,0.017368,0.017376,4
103907,g2146272-333404,326.6131667,-33.56791667,0.020227,0.020234,4
103908,g2141232-340256,325.3465,-34.04888889,0.077484,0.077492,3
103909,g2150367-321911,327.6527083,-32.31983333,0.122242,0.12225,3
103910,g2148387-322134,327.1614167,-32.35944444,0.103333,0.103342,4
103911,g2152261-323506,328.1088333,-32.58491667,0.062552,0.06256,4
103912,g2141355-333602,325.39775,-33.60055556,0.073085,0.073093,4
103913,g2152267-330710,328.11125,-33.11936111,0.074419,0.074427,4
103914,g2142079-325426,325.5330417,-32.90741667,0.073525,0.073533,4
103915,g2143028-322533,325.761375,-32.42580556,0.09353,0.093539,3
103917,g2149502-315002,327.459,-31.834,0.09369,0.093698,4
103918,g2144560-320204,326.2329167,-32.03405556,0.053849,0.053857,4
103919,g2141214-322410,325.339,-32.40261111,0.073645,0.073653,4
103920,g2144206-323330,326.086,-32.55825,0.095157,0.095166,4
103921,g2143126-320355,325.8024583,-32.06519444,0.053649,0.053656,4
103922,g2150488-315622,327.7032083,-31.9395,0.0372,0.037208,4
103923,g2139211-321106,324.8378333,-32.18491667,0.091246,0.091254,4
103924,g2138526-320419,324.7193333,-32.07180556,0.090086,0.090094,4
103925,g2141259-315612,325.3579583,-31.93666667,0.089066,0.089074,4
103926,g2148171-323658,327.0711667,-32.61616667,0.102743,0.102751,4
103927,g2141260-314216,325.358625,-31.70425,0.053888,0.053896,3
103928,g2143344-322046,325.89325,-32.346,0.113008,0.113017,4
103929,g2148454-314833,327.1890833,-31.80913889,0.09323,0.093238,4
103930,g2139134-312613,324.8057917,-31.43686111,0.090266,0.090274,4
103931,g2143444-312733,325.9350417,-31.45927778,0.088118,0.088126,4
103932,g2144489-312600,326.2039167,-31.43338889,0.1129,0.112908,4
103933,g2141140-303044,325.3083333,-30.51227778,0.037888,0.037896,4
103934,g2140597-302107,325.2488333,-30.35197222,0.053579,0.053587,4
103935,g2142080-303522,325.533125,-30.58966667,0.030228,0.030235,4
103936,g2146051-305553,326.5214583,-30.93147222,0.087099,0.087107,4
103937,g2142584-301252,325.743125,-30.21444444,0.082008,0.082016,4
103938,g2143083-300636,325.7845417,-30.10997222,0.043556,0.043564,4
103939,g2144121-301132,326.0505833,-30.19227778,0.082839,0.082846,4
103940,g2144440-300124,326.1834583,-30.02322222,0.075412,0.07542,4
103941,g2146361-305141,326.6502917,-30.86122222,0.075472,0.07548,4
103942,g2146383-300635,326.6597083,-30.10961111,0.074702,0.07471,3
103943,g2148155-305412,327.064375,-30.90336111,0.073462,0.07347,4
103944,g2148497-301749,327.207125,-30.29686111,0.07986,0.079868,4
103945,g2147572-293415,326.9884583,-29.57088889,0.02213,0.022138,4
103946,g2149576-301953,327.4899583,-30.33133333,0.036858,0.036865,4
103947,g2149340-305355,327.391625,-30.89875,0.119376,0.119384,4
103948,g2150468-303859,327.6949583,-30.64963889,0.036551,0.036559,4
103950,g2151032-310519,327.7633333,-31.08863889,0.01664,0.016647,4
103952,g2150257-305941,327.6069167,-30.99472222,0.017536,0.017544,4
103953,g2154269-302701,328.6119167,-30.45013889,0.109457,0.109465,4
103955,g2153231-311451,328.3461667,-31.24738889,0.229493,0.229502,4
103956,g2155023-305818,328.7595833,-30.97155556,0.074145,0.074153,4
103957,g2158408-301927,329.6699583,-30.32430556,0.056726,0.056733,4
103958,g2155001-314254,328.75025,-31.71486111,0.35529,0.35529,4
103959,g2156587-305008,329.244375,-30.8355,0.112168,0.112176,4
103960,g2158089-305822,329.5372083,-30.97272222,0.043734,0.043742,4
103961,g2157232-312307,329.3465417,-31.38513889,0.085126,0.085134,4
103962,g2156420-314603,329.1750417,-31.76758333,0.097903,0.097911,4
103963,g2157234-314133,329.3474167,-31.69252778,0.055451,0.055459,4
103964,g2201306-312449,330.3774167,-31.41369444,0.075473,0.075481,4
103965,g2158245-321411,329.601875,-32.23652778,0.008188,0.008195,4
103966,g2159204-315259,329.8352083,-31.88313889,0.009122,0.009129,4
103967,g2202019-315211,330.5077917,-31.86975,0.008523,0.00853,4
103968,g2202065-315934,330.5270417,-31.99275,0.009153,0.00916,4
103969,g2201338-321121,330.3907917,-32.18925,0.080263,0.080271,4
103970,g2158556-321913,329.7316667,-32.32038889,0.093153,0.093161,4
103971,g2202445-324811,330.685375,-32.80322222,0.008999,0.009006,4
103972,g2202064-325311,330.5264583,-32.88636111,0.014142,0.01415,4
103973,g2202151-330322,330.562875,-33.05597222,0.402266,0.402276,4
103974,g2158202-324237,329.58425,-32.71025,0.033069,0.033076,4
103975,g2200294-332218,330.122375,-33.37161111,0.015191,0.015199,4
103976,g2155311-331208,328.8795833,-33.20205556,0.084691,0.084699,4
103977,g2201133-335318,330.305625,-33.88816667,0.026649,0.026656,4
103978,g2157098-332844,329.2906667,-33.47883333,0.00821,0.008217,4
103979,g2156144-334014,329.0599583,-33.67058333,0.026751,0.026758,4
103980,g2153381-333803,328.4089167,-33.63427778,0.02662,0.026627,4
103981,g2152300-330020,328.125125,-33.00544444,0.016599,0.016607,3
103982,g2155304-321224,328.87675,-32.20663889,0.021241,0.021249,4
103983,g2154030-331217,328.512875,-33.20452778,0.037667,0.037675,4
103984,g2155585-343029,328.9939167,-34.50811111,0.053632,0.053639,4
103985,g2153240-341928,328.3499167,-34.32455556,0.053007,0.053015,4
103986,g2154229-315809,328.5952917,-31.96922222,0.00822,0.008227,4
103987,g2154143-334924,328.559125,-33.82336111,0.016139,0.016147,4
103988,g2152562-341701,328.2342083,-34.28347222,0.053301,0.053308,4
103989,g2153002-344748,328.2509583,-34.79669444,0.157406,0.157415,4
103990,g2150363-613405,327.6511667,-61.568,0.065923,0.065847,4
103991,g2149188-613914,327.3282083,-61.654,0.050585,0.05051,4
103992,g2145251-620024,326.3545833,-62.00672222,0.063276,0.0632,4
103993,g2145005-622518,326.2519583,-62.42163889,0.103176,0.103097,4
103994,g2142313-623429,325.63025,-62.57472222,0.068477,0.068401,4
103995,g2146075-612618,326.5310417,-61.43841667,0.079427,0.07935,4
103996,g2137592-621625,324.49675,-62.27361111,0.056045,0.05597,4
103999,g2134541-620020,323.7254583,-62.00566667,0.057165,0.05709,4
104000,g2134159-615128,323.5660833,-61.85783333,0.056705,0.056629,3
104001,g2144031-610616,326.013,-61.10441667,0.075312,0.075236,4
104002,g2134396-612941,323.6650417,-61.49480556,0.060455,0.060379,4
104003,g2132369-613227,323.153875,-61.54094444,0.078966,0.078889,3
104004,g2135144-611724,323.8097917,-61.28991667,0.060124,0.060049,4
104005,g2134293-611130,323.6219583,-61.19152778,0.060844,0.060769,4
104006,g2138083-604830,324.53475,-60.80822222,0.061854,0.061778,4
104007,g2136148-604704,324.06175,-60.78433333,0.040483,0.040408,4
104008,g2127585-605220,321.99375,-60.87225,0.01458,0.014508,4
104009,g2132518-604147,323.215875,-60.69636111,0.028718,0.028645,4
104010,g2151018-594818,327.7573333,-59.80491667,0.070561,0.070485,4
104012,g2128536-602024,322.223125,-60.34,0.101006,0.100927,3
104013,g2133091-600851,323.288,-60.1475,0.116507,0.116427,4
104014,g2130434-600007,322.6807917,-60.00183333,0.02862,0.028547,4
